year,cd_mun,Chronic_resp,Ulcer,Tuberculosis,Dermatitis,Accidents,STD,Pneumonia,HIV,Diabetes
2006,510760,151,30,12,7,0,7,774,1,119
2006,510770,23,5,0,0,0,0,136,1,42
2006,510775,18,1,0,0,0,0,17,0,11
2006,510776,1,0,0,0,0,0,3,0,0
2006,510777,1,2,0,0,0,0,13,0,2
2006,510780,25,7,1,0,0,0,112,2,20
2006,510785,9,0,0,2,0,0,51,0,8
2006,510787,2,2,1,0,8,0,40,1,1
2006,510788,0,0,0,0,0,0,4,0,0
2006,510790,57,16,4,0,0,3,511,5,71
2006,510792,45,21,8,1,0,2,156,0,61
2006,510794,69,16,0,2,0,0,109,0,5
2006,510795,80,27,0,2,0,0,1350,4,41
2006,510800,24,7,2,0,0,0,98,0,3
2006,510805,79,17,0,0,0,0,100,2,25
2006,510810,4,2,1,0,0,0,12,0,4
2006,510820,24,0,0,0,0,0,35,0,4
2006,510830,0,0,4,0,0,0,9,0,0
2006,510835,4,0,0,0,0,0,11,0,2
2006,510840,214,113,11,5,0,6,1094,46,205
2006,510850,19,15,0,0,0,0,8,0,7
2006,510860,4,7,0,0,0,0,73,0,9
2006,510880,3,0,1,0,0,0,16,0,2
2006,510885,5,1,0,1,0,0,5,0,2
2006,510890,1,1,0,1,0,0,17,0,1
2006,510895,3,2,1,0,0,0,12,0,0
2006,520170,3,1,0,0,0,0,11,0,5
2006,520310,9,0,0,0,0,0,21,0,1
2006,520340,0,0,0,0,0,0,1,0,2
2006,520440,0,0,0,0,0,0,1,0,0
2006,520490,0,0,0,0,0,0,2,0,0
2006,520710,1,0,0,0,0,0,1,0,0
2006,520725,0,0,0,0,0,0,4,0,0
2006,520860,0,1,0,0,0,0,0,0,0
2006,520870,0,2,0,0,0,0,6,0,1
2006,521940,2,3,0,0,0,0,11,0,1
2007,110001,62,18,0,1,0,0,176,0,4
2007,110002,44,16,3,6,0,0,419,5,51
2007,110003,6,0,0,0,0,0,11,0,8
2007,110004,77,27,6,4,0,3,334,1,121
2007,110005,26,10,0,0,0,0,243,0,30
2007,110006,73,16,0,1,0,0,306,1,27
2007,110007,6,3,0,0,0,0,45,1,8
2007,110008,0,1,0,0,0,0,50,0,23
2007,110009,29,2,1,0,0,2,109,1,34
2007,110010,58,7,0,3,0,0,227,6,51
2007,110011,45,31,2,0,0,0,259,1,43
2007,110012,145,71,2,16,0,1,779,8,96
2007,110013,3,5,0,0,0,0,128,7,5
2007,110014,31,3,1,0,0,0,101,0,5
2007,110015,59,16,1,0,0,0,198,1,50
2007,110018,70,25,0,1,0,1,156,6,37
2007,110020,118,18,67,1,0,14,943,211,164
2007,110025,57,34,2,0,0,0,206,5,58
2007,110026,1,1,0,0,0,0,6,0,3
2007,110028,58,7,2,0,0,0,67,1,112
2007,110029,23,15,0,0,0,0,134,0,23
2007,110030,91,5,0,0,0,1,409,8,125
2007,110032,44,9,0,0,0,0,175,0,16
2007,110033,11,5,0,0,0,0,96,2,8
2007,110034,3,7,0,0,0,0,99,0,52
2007,110037,3,0,0,0,0,0,14,0,7
2007,110040,3,0,1,0,0,0,23,1,4
2007,110045,1,2,0,0,0,0,37,2,4
2007,110050,3,0,0,0,0,0,122,0,5
2007,110060,1,0,0,0,0,0,12,0,4
2007,110070,4,0,0,0,0,0,55,2,4
2007,110080,6,1,5,0,0,1,45,8,7
2007,110090,3,1,0,0,0,0,2,0,3
2007,110092,5,0,0,0,0,0,15,1,3
2007,110094,1,0,1,1,0,0,28,2,3
2007,110100,16,2,1,0,0,0,191,0,5
2007,110110,0,0,0,0,0,0,7,0,0
2007,110120,18,9,0,1,0,0,79,0,15
2007,110130,14,11,0,0,0,0,90,0,5
2007,110140,15,2,0,0,0,0,268,1,32
2007,110143,3,1,0,0,0,0,14,0,4
2007,110145,4,0,0,0,0,0,1,0,3
2007,110146,4,5,0,0,0,0,15,0,0
2007,110147,1,2,0,0,0,0,6,0,5
2007,110148,2,0,0,0,0,0,9,0,3
2007,110149,60,3,1,0,0,0,190,0,7
2007,110150,4,1,0,0,0,0,70,0,1
2007,110155,1,1,0,0,0,0,14,0,1
2007,110160,8,7,1,0,0,0,27,0,2
2007,110170,8,5,0,0,0,0,18,0,3
2007,110175,5,0,0,0,0,0,9,1,3
2007,110180,4,0,0,0,0,0,21,0,5
2007,120001,4,0,1,0,0,0,8,0,1
2007,120005,3,0,0,0,0,0,40,0,1
2007,120010,21,6,2,0,0,0,55,0,8
2007,120013,3,0,0,0,0,0,19,0,0
2007,120017,4,1,2,0,0,0,10,0,1
2007,120020,44,28,23,4,0,4,636,0,22
2007,120025,6,1,2,0,0,0,29,0,4
2007,120030,3,1,1,0,0,0,60,0,1
2007,120032,0,0,0,0,0,0,1,0,0
2007,120033,4,4,2,0,0,0,39,0,3
2007,120034,4,0,0,0,0,0,38,2,2
2007,120035,1,1,1,0,0,0,21,0,1
2007,120038,11,2,2,0,0,0,84,2,4
2007,120039,2,1,0,0,0,0,12,0,1
2007,120040,306,51,96,3,1,11,1995,19,215
2007,120042,1,5,0,1,0,0,40,0,3
2007,120043,0,0,0,0,0,0,15,0,0
2007,120045,11,2,2,1,0,0,66,0,6
2007,120050,23,4,4,0,0,0,140,0,13
2007,120060,8,1,0,1,0,3,50,0,2
2007,120070,6,1,3,0,0,0,74,1,9
2007,120080,7,1,3,0,0,0,27,0,2
2007,130002,0,1,0,0,0,0,38,0,0
2007,130006,1,0,0,0,0,0,62,0,0
2007,130008,0,0,0,0,0,0,36,0,1
2007,130010,0,0,0,0,0,0,24,0,2
2007,130014,2,0,0,0,0,0,145,2,1
2007,130020,3,1,1,0,1,0,39,0,0
2007,130030,3,0,0,0,0,0,176,5,7
2007,130040,0,0,1,0,0,0,173,0,3
2007,130050,4,1,0,1,0,2,31,2,8
2007,130060,19,1,0,0,0,0,10,0,1
2007,130063,2,0,0,0,0,0,23,0,1
2007,130068,1,0,0,0,0,0,140,0,2
2007,130070,4,2,1,1,0,0,91,3,2
2007,130080,11,0,0,0,0,0,139,0,18
2007,130083,0,0,0,0,0,0,26,0,1
2007,130090,0,1,0,0,0,0,15,0,0
2007,130100,5,2,0,1,0,0,76,0,3
2007,130110,6,0,0,1,0,0,40,4,10
2007,130115,0,0,0,0,0,0,5,0,0
2007,130120,22,0,2,1,2,3,247,4,0
2007,130130,0,0,0,0,0,0,217,0,0
2007,130140,3,0,0,0,0,0,90,0,7
2007,130150,2,1,0,0,0,1,65,0,2
2007,130160,2,0,0,0,0,0,69,0,7
2007,130165,0,1,1,0,0,0,42,0,2
2007,130170,2,1,3,0,0,0,192,2,5
2007,130180,8,0,0,0,0,0,68,0,0
2007,130185,7,0,0,1,0,0,118,1,0
2007,130190,16,5,0,0,0,11,289,8,5
2007,130195,0,0,0,0,0,0,24,0,0
2007,130200,2,0,0,0,0,0,29,0,0
2007,130210,4,0,0,0,0,0,2,0,0
2007,130220,2,1,0,0,0,0,14,0,0
2007,130230,1,2,0,0,0,0,76,0,0
2007,130240,8,2,0,0,0,0,36,0,0
2007,130250,23,0,0,0,0,1,499,3,37
2007,130255,0,1,1,0,0,1,30,0,2
2007,130260,442,147,257,97,0,22,8018,716,481
2007,130270,0,0,0,0,0,0,345,1,4
2007,130280,0,9,0,0,0,0,160,0,7
2007,130290,2,0,0,0,0,0,197,2,5
2007,130300,1,0,0,0,0,0,3,0,6
2007,130310,0,0,0,3,0,0,89,1,23
2007,130320,4,0,0,0,0,0,38,0,0
2007,130330,23,0,0,0,0,0,99,0,1
2007,130340,6,13,0,3,0,2,478,2,9
2007,130350,4,1,1,0,0,0,40,0,1
2007,130353,3,1,1,1,0,0,108,3,14
2007,130356,5,0,0,0,0,0,76,9,11
2007,130360,0,0,0,1,0,2,18,0,0
2007,130370,0,0,0,0,0,0,169,0,0
2007,130380,0,1,6,1,0,1,183,0,7
2007,130390,0,0,1,0,0,1,153,0,0
2007,130395,1,0,0,0,0,0,43,0,0
2007,130400,0,0,0,0,0,0,25,0,0
2007,130406,2,14,0,0,0,111,1,0,0
2007,130410,0,0,0,0,0,0,18,0,0
2007,130420,14,3,0,3,0,15,221,0,14
2007,130423,0,0,0,0,0,0,8,0,0
2007,130426,1,0,0,0,0,0,53,0,3
2007,130430,1,1,0,0,0,0,143,0,2
2007,130440,4,1,0,0,0,0,68,0,2
2007,140002,0,0,2,0,0,0,45,2,1
2007,140005,0,1,13,0,0,1,82,0,14
2007,140010,27,6,16,5,0,11,773,71,145
2007,140015,1,0,1,1,0,0,36,1,5
2007,140017,1,0,1,1,0,0,54,2,3
2007,140020,2,0,0,1,0,1,59,1,15
2007,140023,0,1,1,0,0,0,25,1,16
2007,140028,0,0,0,0,0,0,12,0,2
2007,140030,2,0,0,0,0,1,84,3,11
2007,140040,1,0,2,0,0,1,30,0,3
2007,140045,1,0,2,0,0,0,104,2,4
2007,140047,0,1,0,0,0,0,87,3,12
2007,140050,0,0,0,0,0,0,21,1,3
2007,140060,0,0,1,0,0,0,5,0,1
2007,140070,1,0,0,0,0,0,54,0,0
2007,150010,170,23,9,0,0,12,1285,10,37
2007,150013,2,0,0,0,0,0,21,0,1
2007,150020,6,8,3,2,0,1,354,1,5
2007,150030,3,2,0,0,0,1,188,0,1
2007,150034,24,7,0,1,0,0,215,1,10
2007,150040,0,9,1,1,0,8,577,0,13
2007,150050,12,8,0,1,0,1,171,0,14
2007,150060,298,11,0,0,0,0,1641,1,100
2007,150070,8,3,0,1,0,0,46,0,6
2007,150080,285,88,35,4,1,37,3525,110,281
2007,150085,16,3,2,0,0,0,106,3,16
2007,150090,50,35,0,1,0,3,449,2,17
2007,150095,20,5,0,0,0,1,82,4,7
2007,150100,0,1,0,0,0,0,11,0,1
2007,150110,0,0,1,0,0,1,26,0,2
2007,150120,5,9,0,0,0,4,60,0,9
2007,150125,3,0,0,0,0,0,8,0,0
2007,150130,18,21,4,0,0,14,652,15,24
2007,150140,364,352,187,43,6,215,6349,554,530
2007,150145,0,3,0,0,0,0,54,1,7
2007,150150,11,10,4,3,0,5,98,6,10
2007,150157,3,0,0,1,0,0,15,0,26
2007,150160,6,3,0,0,0,0,45,0,11
2007,150170,66,89,5,2,0,17,1703,9,115
2007,150172,60,37,0,0,0,0,201,0,18
2007,150175,0,0,0,0,0,0,8,0,5
2007,150178,16,6,1,1,0,0,86,2,15
2007,150180,15,8,5,0,0,2,413,2,21
2007,150190,26,4,1,0,0,1,172,0,3
2007,150195,9,6,0,0,0,0,81,1,9
2007,150200,43,2,0,0,0,1,178,0,1
2007,150210,54,10,4,0,0,1,633,2,27
2007,150215,14,0,0,0,0,2,147,2,4
2007,150220,35,30,2,0,0,2,313,3,64
2007,150230,18,12,1,5,0,0,230,0,25
2007,150240,62,46,3,3,0,3,834,16,185
2007,150250,1,0,0,0,0,0,23,0,0
2007,150260,2,0,0,0,0,1,10,0,5
2007,150270,77,137,0,0,0,0,130,0,51
2007,150275,2,2,0,0,0,1,103,1,15
2007,150276,2,3,0,0,0,0,35,0,1
2007,150277,6,2,0,0,0,1,202,2,28
2007,150280,5,2,0,0,0,0,63,0,2
2007,150285,1,2,0,0,0,0,18,0,1
2007,150290,7,8,1,0,0,0,105,6,6
2007,150293,133,41,0,0,0,0,807,3,86
2007,150295,50,1,0,0,0,0,525,2,64
2007,150300,0,1,0,0,0,0,3,0,2
2007,150304,5,3,0,0,0,0,117,0,0
2007,150307,5,6,1,1,0,1,43,0,7
2007,150309,0,5,0,0,0,1,49,1,17
2007,150310,0,1,1,0,0,0,83,0,1
2007,150320,18,5,2,1,0,2,193,4,16
2007,150330,51,36,2,4,0,4,662,5,38
2007,150340,3,2,0,0,0,0,21,1,3
2007,150345,36,31,1,0,0,0,174,0,2
2007,150350,37,17,1,0,0,2,173,0,26
2007,150360,108,40,1,2,0,4,1005,0,118
2007,150370,14,7,0,1,0,1,239,1,3
2007,150375,2,1,6,0,0,1,63,0,2
2007,150380,21,16,0,0,0,1,611,2,23
2007,150390,0,6,1,1,0,1,113,0,0
2007,150400,12,1,0,0,0,0,95,0,1
2007,150405,17,10,0,0,0,0,393,1,16
2007,150410,1,0,0,0,0,0,20,0,4
2007,150420,359,30,2,0,0,4,485,12,43
2007,150430,19,3,1,1,0,6,32,1,5
2007,150440,14,3,0,0,0,2,82,3,11
2007,150442,55,45,5,5,0,13,639,25,41
2007,150445,44,15,2,1,0,0,59,0,7
2007,150450,0,2,0,0,0,0,33,0,0
2007,150460,20,8,1,0,0,5,133,0,4
2007,150470,21,9,2,1,1,41,467,3,19
2007,150480,21,3,0,1,0,8,276,0,58
2007,150490,12,5,2,0,0,2,128,1,3
2007,150495,4,3,0,0,0,0,26,0,7
2007,150497,2,3,0,0,0,0,23,1,3
2007,150500,5,6,0,0,0,0,29,0,3
2007,150503,0,9,0,1,0,0,88,0,7
2007,150506,14,12,0,2,0,2,68,0,14
2007,150510,53,0,0,0,0,2,405,0,0
2007,150520,0,0,1,1,0,0,52,0,2
2007,150530,7,13,1,1,0,5,206,2,9
2007,150540,16,4,0,0,0,2,156,1,9
2007,150543,92,10,0,0,0,0,391,0,7
2007,150548,48,1,1,0,0,0,129,0,5
2007,150549,4,3,0,0,0,1,12,0,6
2007,150550,68,29,1,0,0,14,373,10,32
2007,150553,35,11,1,0,0,18,959,9,64
2007,150555,106,9,0,0,0,0,145,0,8
2007,150560,8,4,0,0,0,0,10,0,1
2007,150563,0,1,3,0,0,0,10,0,1
2007,150565,6,1,0,0,0,6,39,0,5
2007,150570,5,1,0,0,0,3,47,0,3
2007,150580,1,3,3,0,0,1,180,2,0
2007,150590,5,2,5,0,0,0,164,0,2
2007,150600,3,2,0,1,0,1,39,0,8
2007,150610,8,4,1,0,0,0,30,1,11
2007,150611,4,2,0,0,0,0,11,0,4
2007,150613,57,45,3,1,0,0,504,10,51
2007,150616,50,25,3,0,0,0,142,3,8
2007,150618,173,4,0,1,0,0,1367,4,47
2007,150619,9,23,0,0,0,0,54,0,15
2007,150620,26,2,0,1,0,0,216,1,27
2007,150630,62,3,2,0,0,0,261,1,0
2007,150635,3,0,1,0,0,0,21,5,1
2007,150640,1,0,1,0,0,0,5,0,0
2007,150650,28,4,4,0,0,1,551,8,128
2007,150655,9,6,1,0,0,1,65,0,13
2007,150658,30,17,0,0,0,0,129,0,2
2007,150660,5,7,0,1,0,1,54,3,13
2007,150670,20,1,1,0,0,0,262,0,34
2007,150680,27,23,14,1,0,3,1308,4,70
2007,150690,1,1,0,0,0,0,14,0,3
2007,150700,62,5,0,0,0,1,498,4,98
2007,150710,3,0,0,0,0,0,20,2,5
2007,150715,30,5,1,0,0,1,199,1,14
2007,150720,8,5,2,0,0,1,125,1,2
2007,150730,32,18,2,0,0,0,293,1,13
2007,150740,2,3,0,0,0,0,36,0,13
2007,150745,41,5,0,1,0,2,306,2,46
2007,150746,1,0,0,0,0,0,11,0,1
2007,150747,12,23,2,1,0,1,198,0,4
2007,150750,2,12,0,0,0,0,52,0,0
2007,150760,27,26,0,0,0,2,170,4,42
2007,150770,18,0,2,0,0,0,58,4,1
2007,150775,3,1,0,0,0,0,0,0,0
2007,150780,6,0,0,0,0,1,35,0,2
2007,150790,18,0,1,0,0,7,160,0,11
2007,150795,6,9,2,0,0,3,436,11,12
2007,150796,3,0,0,0,0,0,22,0,5
2007,150797,0,0,0,0,0,0,10,0,1
2007,150800,19,18,0,0,0,1,295,2,36
2007,150803,15,10,1,0,0,2,181,0,12
2007,150805,0,2,0,0,0,1,11,0,2
2007,150808,94,7,3,0,0,0,272,4,9
2007,150810,24,13,1,0,0,11,390,1,32
2007,150812,40,21,2,0,0,0,806,2,32
2007,150815,91,2,0,0,0,0,316,0,34
2007,150820,23,6,0,0,0,2,208,3,28
2007,150830,29,23,0,0,0,1,459,4,28
2007,150835,15,0,0,0,0,1,51,0,3
2007,150840,107,81,1,0,0,1,70,3,17
2007,160005,0,0,0,0,0,0,2,0,0
2007,160010,0,0,0,0,0,0,6,0,2
2007,160015,1,1,0,0,0,0,12,0,1
2007,160020,0,1,0,0,0,0,8,1,0
2007,160021,0,0,0,0,0,0,7,0,0
2007,160023,0,0,0,0,0,0,13,0,0
2007,160025,0,0,0,0,0,0,9,0,1
2007,160027,15,13,0,0,0,4,336,0,27
2007,160030,68,75,18,6,0,5,1347,31,119
2007,160040,3,2,2,0,0,2,50,0,4
2007,160050,12,3,0,0,0,0,22,1,3
2007,160053,3,1,0,0,0,0,57,0,4
2007,160055,0,0,0,0,0,0,7,0,0
2007,160060,43,18,3,0,0,15,799,4,60
2007,160070,1,3,1,0,0,0,15,0,1
2007,160080,4,1,0,0,0,1,43,0,7
2007,170025,3,2,0,0,0,0,10,0,1
2007,170030,0,0,0,0,0,0,42,0,1
2007,170035,1,1,0,0,0,1,10,0,2
2007,170040,2,2,1,0,0,0,44,0,2
2007,170070,1,0,0,1,0,0,9,0,1
2007,170100,11,4,1,0,0,0,148,1,1
2007,170105,4,0,0,0,0,0,21,0,1
2007,170110,0,0,0,0,0,0,8,0,0
2007,170130,2,2,1,0,0,0,9,0,2
2007,170190,12,1,2,0,0,0,38,0,13
2007,170200,37,6,0,3,0,0,125,0,39
2007,170210,103,48,24,15,0,19,769,41,144
2007,170215,0,1,3,0,0,1,22,0,0
2007,170220,8,11,0,0,0,1,210,7,32
2007,170230,2,2,0,0,0,0,118,0,7
2007,170240,6,2,0,0,0,0,230,0,10
2007,170255,14,8,0,0,0,0,230,0,39
2007,170270,1,0,0,0,0,0,2,0,0
2007,170290,7,7,1,0,0,0,57,0,20
2007,170300,0,2,0,1,0,1,23,1,6
2007,170305,2,0,0,1,0,1,8,0,1
2007,170307,0,3,0,0,0,0,22,0,3
2007,170310,3,0,0,0,0,0,28,0,6
2007,170320,0,1,1,1,0,0,7,0,1
2007,170330,1,4,0,1,0,0,24,0,0
2007,170360,1,1,0,0,0,0,11,2,1
2007,170370,6,0,0,0,0,0,32,0,12
2007,170380,3,0,1,0,0,0,28,0,13
2007,170382,2,2,0,0,0,0,5,0,3
2007,170384,0,0,0,0,0,0,15,0,1
2007,170386,0,1,0,0,0,0,6,0,1
2007,170388,2,0,0,0,0,0,12,0,1
2007,170389,1,0,0,0,0,0,40,0,5
2007,170390,2,1,0,0,0,2,17,0,0
2007,170410,0,0,0,0,0,0,5,0,0
2007,170460,0,0,0,0,0,0,4,0,0
2007,170510,0,1,2,0,0,0,10,0,0
2007,170550,17,19,2,0,0,3,308,9,28
2007,170555,7,1,0,0,0,0,32,0,3
2007,170560,0,0,0,0,0,0,18,0,1
2007,170600,1,1,0,0,0,0,10,0,1
2007,170610,3,1,0,0,0,0,116,0,2
2007,170625,0,2,0,0,0,0,1,0,2
2007,170650,5,0,0,0,0,1,7,0,1
2007,170700,10,11,2,0,0,0,262,0,9
2007,170710,2,0,1,0,0,1,23,0,4
2007,170720,0,0,0,0,0,0,9,0,2
2007,170730,4,3,0,1,0,0,37,0,2
2007,170740,1,2,1,0,0,0,28,0,6
2007,170755,3,1,0,0,0,0,20,0,4
2007,170765,3,4,0,0,0,0,23,0,1
2007,170770,0,0,3,0,0,1,11,0,0
2007,170820,6,13,0,1,0,0,127,0,13
2007,170825,0,1,0,0,0,0,1,0,0
2007,170830,2,1,0,0,0,0,7,0,0
2007,170900,1,12,2,0,0,0,109,4,3
2007,170930,21,19,4,0,0,0,150,1,1
2007,170950,40,32,1,3,0,2,297,1,41
2007,170980,0,0,0,0,0,0,8,0,2
2007,171050,6,3,2,0,0,0,51,0,3
2007,171070,0,3,0,0,0,0,63,0,7
2007,171090,2,1,0,0,0,0,7,0,0
2007,171110,1,1,0,0,0,0,2,0,0
2007,171150,2,3,0,0,0,0,6,0,0
2007,171180,0,0,0,0,0,0,7,0,1
2007,171190,2,0,0,0,0,0,46,0,0
2007,171195,2,0,1,0,0,0,6,0,1
2007,171200,2,1,1,0,0,0,10,0,0
2007,171215,0,0,0,0,0,0,6,0,1
2007,171240,0,1,0,0,0,0,5,0,2
2007,171245,1,0,0,0,0,0,5,0,1
2007,171250,2,0,0,0,0,0,16,0,0
2007,171270,1,0,0,0,0,0,8,0,1
2007,171280,1,0,0,0,0,0,16,0,1
2007,171320,19,4,0,0,0,2,175,0,15
2007,171330,20,6,0,0,0,0,71,0,0
2007,171360,5,7,0,0,0,0,33,0,1
2007,171370,1,2,0,0,0,0,17,0,1
2007,171380,1,1,0,0,0,0,2,2,0
2007,171395,6,0,2,0,0,1,8,0,2
2007,171420,0,8,0,0,0,0,50,0,5
2007,171430,6,0,0,0,0,1,52,0,14
2007,171488,2,4,0,0,0,1,38,0,9
2007,171500,2,0,0,0,0,0,21,0,0
2007,171510,0,0,0,0,0,0,4,0,0
2007,171515,0,0,0,0,0,0,10,0,1
2007,171525,1,1,0,0,0,0,11,0,0
2007,171550,0,1,0,0,0,0,7,0,1
2007,171570,2,1,0,0,0,0,12,0,1
2007,171575,9,5,0,0,0,1,18,0,2
2007,171610,43,4,2,1,0,4,647,0,26
2007,171620,3,2,1,0,0,0,41,0,7
2007,171630,2,1,1,0,0,1,13,0,2
2007,171650,11,22,1,3,0,0,140,0,5
2007,171660,7,2,0,3,0,0,120,0,3
2007,171665,3,3,0,0,0,0,9,0,1
2007,171670,25,4,1,0,0,0,44,0,3
2007,171700,1,2,0,0,0,0,4,0,0
2007,171720,0,1,0,0,0,0,8,0,0
2007,171750,12,2,0,0,0,1,79,0,3
2007,171780,1,0,1,0,0,0,3,0,0
2007,171790,10,0,1,1,0,0,61,0,10
2007,171800,1,0,0,0,0,0,18,0,0
2007,171820,60,27,1,0,0,4,594,0,78
2007,171830,3,4,0,0,0,0,89,2,15
2007,171840,1,3,0,0,0,0,26,0,3
2007,171845,1,1,0,0,0,0,29,0,2
2007,171850,0,0,0,1,0,0,19,0,0
2007,171855,2,0,1,0,0,0,14,0,2
2007,171865,2,0,0,0,0,0,18,0,1
2007,171870,0,0,0,0,0,0,11,0,0
2007,171875,2,2,1,0,0,0,6,0,0
2007,171880,1,5,0,0,0,0,43,0,4
2007,171884,2,3,0,0,0,0,9,0,0
2007,171886,0,1,0,0,0,2,20,3,2
2007,171888,3,4,0,1,0,2,20,0,0
2007,171889,0,0,0,0,0,0,4,0,1
2007,171890,0,0,0,0,0,0,23,0,3
2007,171900,0,0,0,0,0,0,6,0,0
2007,172000,0,0,0,0,0,0,15,0,1
2007,172010,1,0,0,0,0,0,17,0,6
2007,172015,0,0,0,0,0,0,1,0,3
2007,172020,1,0,0,0,0,0,16,1,7
2007,172025,0,2,0,0,0,0,2,0,0
2007,172030,1,0,0,0,0,0,15,0,1
2007,172049,2,1,0,1,0,0,6,0,2
2007,172065,2,3,0,0,0,0,15,0,3
2007,172080,0,1,0,0,0,0,24,0,7
2007,172085,1,0,0,0,0,0,6,0,2
2007,172090,8,1,1,0,0,0,50,0,8
2007,172093,0,0,0,0,0,0,5,0,0
2007,172097,1,1,0,0,0,0,3,0,0
2007,172100,39,23,25,4,0,6,520,0,62
2007,172110,2,0,0,0,0,0,89,0,6
2007,172120,10,19,0,0,0,0,447,7,26
2007,172125,1,1,0,0,0,0,13,0,0
2007,172130,0,0,0,0,0,0,1,0,0
2007,172208,4,4,1,1,0,1,32,5,6
2007,172210,15,10,1,0,0,3,141,1,32
2007,210005,39,8,1,0,0,0,197,3,55
2007,210010,0,0,0,0,0,0,3,0,1
2007,210020,6,2,0,0,0,1,56,0,17
2007,210030,0,1,1,0,0,0,31,0,1
2007,210040,0,2,0,0,0,0,20,0,3
2007,210043,2,7,0,0,0,1,33,1,3
2007,210047,10,8,2,0,0,0,307,2,3
2007,210050,0,0,0,0,0,0,60,0,1
2007,210055,0,0,0,0,0,0,7,0,1
2007,210060,7,6,0,0,0,0,122,0,14
2007,210070,1,5,0,0,0,0,325,0,1
2007,210080,0,1,0,0,0,1,23,0,2
2007,210083,2,2,0,0,0,0,23,0,2
2007,210087,0,0,0,0,0,0,2,0,0
2007,210090,3,1,0,1,0,0,255,0,8
2007,210095,1,4,0,0,0,0,224,0,5
2007,210100,12,4,1,0,0,0,93,0,12
2007,210110,1,0,0,0,0,0,47,1,4
2007,210120,37,31,1,1,0,2,797,4,29
2007,210125,0,5,0,0,0,1,24,0,2
2007,210130,3,8,1,0,0,0,89,1,3
2007,210135,1,0,0,0,0,0,1,0,1
2007,210140,25,7,0,0,0,0,484,1,43
2007,210150,1,1,0,0,0,0,30,0,6
2007,210160,17,27,1,0,0,1,38,2,3
2007,210170,0,3,0,0,0,0,78,0,19
2007,210173,0,1,0,0,0,0,3,0,0
2007,210177,0,5,1,0,0,0,10,0,5
2007,210180,0,3,0,0,0,0,102,0,6
2007,210190,3,5,0,0,0,0,90,0,2
2007,210193,0,0,0,0,0,0,8,0,0
2007,210197,0,0,0,0,0,0,16,0,2
2007,210200,46,22,0,0,0,0,264,0,15
2007,210203,2,8,0,0,0,0,78,1,6
2007,210207,1,3,0,0,0,0,40,0,1
2007,210210,0,0,0,0,0,0,60,0,3
2007,210215,0,1,0,0,0,0,12,0,1
2007,210220,15,0,0,0,0,0,27,0,3
2007,210230,1,1,0,0,0,0,269,0,0
2007,210232,1,20,0,0,0,0,296,3,14
2007,210235,1,4,0,0,0,0,31,0,2
2007,210237,0,0,0,0,0,0,7,0,0
2007,210240,1,2,0,0,0,0,30,0,0
2007,210250,0,1,3,0,0,0,45,0,0
2007,210255,2,2,0,0,0,0,41,0,4
2007,210260,3,0,0,1,0,0,96,0,3
2007,210270,0,11,0,0,0,0,9,0,0
2007,210275,0,2,0,0,0,1,110,0,6
2007,210280,2,4,1,0,0,0,332,3,0
2007,210290,1,1,0,0,0,0,16,0,0
2007,210300,28,30,0,0,0,3,401,1,85
2007,210310,1,2,0,0,0,6,8,0,1
2007,210312,2,1,0,0,0,0,40,0,2
2007,210315,7,1,0,0,0,0,28,0,0
2007,210317,0,0,1,0,0,0,55,0,4
2007,210320,39,16,0,0,0,14,391,0,55
2007,210325,3,1,0,0,0,0,31,0,10
2007,210330,41,22,0,2,0,0,534,1,199
2007,210340,41,0,0,0,0,1,179,0,24
2007,210350,9,167,1,0,0,0,496,1,22
2007,210355,2,2,0,0,0,0,13,1,1
2007,210360,39,22,0,0,0,2,404,2,65
2007,210370,23,5,0,1,1,0,154,1,24
2007,210375,1,0,0,0,0,0,47,1,4
2007,210380,9,2,0,0,0,0,118,0,2
2007,210390,5,0,0,0,0,0,8,0,0
2007,210400,6,7,0,0,0,0,102,0,14
2007,210405,6,6,0,0,0,0,178,6,37
2007,210407,0,0,0,0,0,0,46,0,4
2007,210409,0,0,0,0,0,0,5,0,4
2007,210410,0,0,0,0,0,0,17,0,0
2007,210420,2,2,0,0,0,0,95,1,6
2007,210430,1,0,0,0,0,0,50,0,0
2007,210440,3,4,0,0,0,0,114,0,5
2007,210450,3,4,0,0,0,0,99,0,0
2007,210455,4,10,0,0,0,0,175,0,4
2007,210460,4,6,0,0,0,0,39,0,9
2007,210462,3,2,0,0,0,0,92,0,10
2007,210467,158,0,0,0,0,0,718,1,11
2007,210470,6,0,0,0,0,0,92,0,2
2007,210480,83,8,2,0,0,0,541,0,34
2007,210490,0,8,0,0,0,1,46,0,1
2007,210500,0,2,2,0,0,0,15,0,0
2007,210510,2,3,1,0,0,1,10,0,3
2007,210515,1,3,0,0,0,0,53,0,3
2007,210520,3,3,0,0,0,0,98,0,2
2007,210530,91,118,1,0,0,2,1267,178,229
2007,210535,1,0,1,0,0,0,6,0,1
2007,210540,4,6,0,0,0,5,252,10,39
2007,210542,13,3,0,0,0,0,255,1,12
2007,210545,0,18,0,0,0,0,41,0,2
2007,210547,0,0,0,0,0,0,2,0,0
2007,210550,11,13,0,0,0,0,132,0,2
2007,210560,2,1,0,0,0,0,106,0,1
2007,210565,0,0,0,0,0,0,12,0,5
